name,base-mathsat,base-mathsat-time,base-z3,base-z3-time,base result,base time,base command,h1-mathsat,h1-mathsat-time,h1-z3,h1-z3-time,h1 result,h1 time,h1 command,h2-mathsat,h2-mathsat-time,h2-z3,h2-z3-time,h2 result,h2 time,h2 command,h12-mathsat,h12-mathsat-time,h12-z3,h12-z3-time,h12 result,h12 time,h12 command,direct-z3,direct-z3-time,z3 command
ChenCookFuhsNimkarOHearn-TACAS2014-Introduction_false-termination.c.smt2,TRUE,3532,TRUE,773,TRUE,773,./PolyHorn experiments/benchmarks/RevTerm/best_config/ChenCookFuhsNimkarOHearn-TACAS2014-Introduction_false-termination.c.smt2 experiments/configs-base/z3/benchmarks/RevTerm/best_config/ChenCookFuhsNimkarOHearn-TACAS2014-Introduction_false-termination.c.smt2.json,TRUE,319,TRUE,434,TRUE,319,./PolyHorn experiments/benchmarks/RevTerm/best_config/ChenCookFuhsNimkarOHearn-TACAS2014-Introduction_false-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/ChenCookFuhsNimkarOHearn-TACAS2014-Introduction_false-termination.c.smt2.json,TRUE,395,TRUE,513,TRUE,395,./PolyHorn experiments/benchmarks/RevTerm/best_config/ChenCookFuhsNimkarOHearn-TACAS2014-Introduction_false-termination.c.smt2 experiments/configs-h2/mathsat/benchmarks/RevTerm/best_config/ChenCookFuhsNimkarOHearn-TACAS2014-Introduction_false-termination.c.smt2.json,TRUE,355,TRUE,438,TRUE,355,./PolyHorn experiments/benchmarks/RevTerm/best_config/ChenCookFuhsNimkarOHearn-TACAS2014-Introduction_false-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/ChenCookFuhsNimkarOHearn-TACAS2014-Introduction_false-termination.c.smt2.json,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex1.01_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex1.02_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex1.03_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex1.04_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex1.05_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex2.01_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex2.02_false-termination.c.smt2,TRUE,2322,TRUE,11339,TRUE,2322,./PolyHorn experiments/benchmarks/RevTerm/all/ChenFlurMukhopadhyay-SAS2012-Ex2.02_false-termination.c.smt2 experiments/configs-base/mathsat/benchmarks/RevTerm/all/ChenFlurMukhopadhyay-SAS2012-Ex2.02_false-termination.c.smt2.json,TRUE,355,TRUE,2181,TRUE,355,./PolyHorn experiments/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.02_false-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.02_false-termination.c.smt2.json,FALSE,,TRUE,11524,TRUE,11524,./PolyHorn experiments/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.02_false-termination.c.smt2 experiments/configs-h2/z3/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.02_false-termination.c.smt2.json,FALSE,,TRUE,2524,TRUE,2524,./PolyHorn experiments/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.02_false-termination.c.smt2 experiments/configs-h12/z3/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.02_false-termination.c.smt2.json,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex2.03_false-termination.c.smt2,FALSE,,TRUE,12295,TRUE,12295,./PolyHorn experiments/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.03_false-termination.c.smt2 experiments/configs-base/z3/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.03_false-termination.c.smt2.json,TRUE,532,TRUE,5848,TRUE,532,./PolyHorn experiments/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.03_false-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.03_false-termination.c.smt2.json,FALSE,,TRUE,11248,TRUE,11248,./PolyHorn experiments/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.03_false-termination.c.smt2 experiments/configs-h2/z3/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.03_false-termination.c.smt2.json,FALSE,,TRUE,8459,TRUE,8459,./PolyHorn experiments/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.03_false-termination.c.smt2 experiments/configs-h12/z3/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.03_false-termination.c.smt2.json,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex2.04_false-termination.c.smt2,FALSE,,TRUE,29841,TRUE,29841,./PolyHorn experiments/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.04_false-termination.c.smt2 experiments/configs-base/z3/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.04_false-termination.c.smt2.json,TRUE,583,TRUE,5384,TRUE,583,./PolyHorn experiments/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.04_false-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.04_false-termination.c.smt2.json,FALSE,,TRUE,28835,TRUE,28835,./PolyHorn experiments/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.04_false-termination.c.smt2 experiments/configs-h2/z3/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.04_false-termination.c.smt2.json,TRUE,640,TRUE,5605,TRUE,640,./PolyHorn experiments/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.04_false-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.04_false-termination.c.smt2.json,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex2.06_false-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex2.07_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex2.08_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex2.09_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex2.10_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex2.11_false-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex2.12_false-termination.c.smt2,FALSE,,FALSE,,FALSE,,,TRUE,569,TRUE,129589,TRUE,569,./PolyHorn experiments/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.12_false-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.12_false-termination.c.smt2.json,FALSE,,TRUE,9709,TRUE,9709,./PolyHorn experiments/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.12_false-termination.c.smt2 experiments/configs-h2/z3/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.12_false-termination.c.smt2.json,TRUE,763,TRUE,8615,TRUE,763,./PolyHorn experiments/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.12_false-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.12_false-termination.c.smt2.json,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex2.13_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex2.14_false-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex2.15_false-termination.c.smt2,TRUE,2064,TRUE,4871,TRUE,2064,./PolyHorn experiments/benchmarks/RevTerm/all/ChenFlurMukhopadhyay-SAS2012-Ex2.15_false-termination.c.smt2 experiments/configs-base/mathsat/benchmarks/RevTerm/all/ChenFlurMukhopadhyay-SAS2012-Ex2.15_false-termination.c.smt2.json,TRUE,355,TRUE,1072,TRUE,355,./PolyHorn experiments/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.15_false-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.15_false-termination.c.smt2.json,FALSE,,TRUE,9266,TRUE,9266,./PolyHorn experiments/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.15_false-termination.c.smt2 experiments/configs-h2/z3/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.15_false-termination.c.smt2.json,TRUE,1637,TRUE,1384,TRUE,1384,./PolyHorn experiments/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.15_false-termination.c.smt2 experiments/configs-h12/z3/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.15_false-termination.c.smt2.json,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex2.16_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex2.17_false-termination.c.smt2,TRUE,1283,TRUE,20252,TRUE,1283,./PolyHorn experiments/benchmarks/RevTerm/all/ChenFlurMukhopadhyay-SAS2012-Ex2.17_false-termination.c.smt2 experiments/configs-base/mathsat/benchmarks/RevTerm/all/ChenFlurMukhopadhyay-SAS2012-Ex2.17_false-termination.c.smt2.json,TRUE,381,TRUE,1740,TRUE,381,./PolyHorn experiments/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.17_false-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.17_false-termination.c.smt2.json,TRUE,1855,TRUE,998,TRUE,998,./PolyHorn experiments/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.17_false-termination.c.smt2 experiments/configs-h2/z3/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.17_false-termination.c.smt2.json,TRUE,419,TRUE,972,TRUE,419,./PolyHorn experiments/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.17_false-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex2.17_false-termination.c.smt2.json,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex2.18_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex2.19_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex2.20_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex2.21_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex2.22_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex3.01_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex3.02_false-termination.c.smt2,FALSE,,FALSE,,FALSE,,,TRUE,1081,TRUE,153587,TRUE,1081,./PolyHorn experiments/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex3.02_false-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex3.02_false-termination.c.smt2.json,FALSE,,FALSE,,FALSE,,,FALSE,,TRUE,143695,TRUE,143695,./PolyHorn experiments/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex3.02_false-termination.c.smt2 experiments/configs-h12/z3/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex3.02_false-termination.c.smt2.json,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex3.03_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex3.04_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex3.05_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex3.06_false-termination.c.smt2,FALSE,,FALSE,,FALSE,,,TRUE,1610,FALSE,,TRUE,1610,./PolyHorn experiments/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex3.06_false-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex3.06_false-termination.c.smt2.json,FALSE,,FALSE,,FALSE,,,TRUE,20854,FALSE,,TRUE,20854,./PolyHorn experiments/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex3.06_false-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/ChenFlurMukhopadhyay-SAS2012-Ex3.06_false-termination.c.smt2.json,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex3.07_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex3.08_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex3.09_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex3.10_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Ex4.01_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
ChenFlurMukhopadhyay-SAS2012-Fig1_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
Choose.c.smt2,TRUE,1581,TRUE,698,TRUE,698,./PolyHorn experiments/benchmarks/RevTerm/best_config/Choose.c.smt2 experiments/configs-base/z3/benchmarks/RevTerm/best_config/Choose.c.smt2.json,TRUE,332,TRUE,439,TRUE,332,./PolyHorn experiments/benchmarks/RevTerm/best_config/Choose.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/Choose.c.smt2.json,TRUE,3282,TRUE,705,TRUE,705,./PolyHorn experiments/benchmarks/RevTerm/best_config/Choose.c.smt2 experiments/configs-h2/z3/benchmarks/RevTerm/best_config/Choose.c.smt2.json,TRUE,512,TRUE,773,TRUE,512,./PolyHorn experiments/benchmarks/RevTerm/best_config/Choose.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/Choose.c.smt2.json,TRUE,66,z3 experiments/benchmarks/RevTerm/best_config/Choose.c.smt2
ChooseLife.c.smt2,FALSE,,FALSE,,FALSE,,,TRUE,723,FALSE,,TRUE,723,./PolyHorn experiments/benchmarks/RevTerm/best_config/ChooseLife.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/ChooseLife.c.smt2.json,FALSE,,FALSE,,FALSE,,,FALSE,,TRUE,24385,TRUE,24385,./PolyHorn experiments/benchmarks/RevTerm/best_config/ChooseLife.c.smt2 experiments/configs-h12/z3/benchmarks/RevTerm/best_config/ChooseLife.c.smt2.json,FALSE,,
collatz.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
ColonSipma-TACAS2001-Fig1_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
ComplInterv.c.smt2,FALSE,,TRUE,2137,TRUE,2137,./PolyHorn experiments/benchmarks/RevTerm/best_config/ComplInterv.c.smt2 experiments/configs-base/z3/benchmarks/RevTerm/best_config/ComplInterv.c.smt2.json,FALSE,,TRUE,2069,TRUE,2069,./PolyHorn experiments/benchmarks/RevTerm/best_config/ComplInterv.c.smt2 experiments/configs-h1/z3/benchmarks/RevTerm/best_config/ComplInterv.c.smt2.json,FALSE,,TRUE,36956,TRUE,36956,./PolyHorn experiments/benchmarks/RevTerm/best_config/ComplInterv.c.smt2 experiments/configs-h2/z3/benchmarks/RevTerm/best_config/ComplInterv.c.smt2.json,FALSE,,FALSE,,FALSE,,,TRUE,69,z3 experiments/benchmarks/RevTerm/best_config/ComplInterv.c.smt2
ComplInterv2.c.smt2,TRUE,14425,TRUE,1140,TRUE,1140,./PolyHorn experiments/benchmarks/RevTerm/best_config/ComplInterv2.c.smt2 experiments/configs-base/z3/benchmarks/RevTerm/best_config/ComplInterv2.c.smt2.json,TRUE,15552,TRUE,641,TRUE,641,./PolyHorn experiments/benchmarks/RevTerm/best_config/ComplInterv2.c.smt2 experiments/configs-h1/z3/benchmarks/RevTerm/best_config/ComplInterv2.c.smt2.json,TRUE,19617,TRUE,1293,TRUE,1293,./PolyHorn experiments/benchmarks/RevTerm/best_config/ComplInterv2.c.smt2 experiments/configs-h2/z3/benchmarks/RevTerm/best_config/ComplInterv2.c.smt2.json,TRUE,16690,TRUE,745,TRUE,745,./PolyHorn experiments/benchmarks/RevTerm/best_config/ComplInterv2.c.smt2 experiments/configs-h12/z3/benchmarks/RevTerm/best_config/ComplInterv2.c.smt2.json,TRUE,87,z3 experiments/benchmarks/RevTerm/best_config/ComplInterv2.c.smt2
ComplInterv3.c.smt2,TRUE,649,TRUE,2928,TRUE,649,./PolyHorn experiments/benchmarks/RevTerm/best_config/ComplInterv3.c.smt2 experiments/configs-base/mathsat/benchmarks/RevTerm/best_config/ComplInterv3.c.smt2.json,TRUE,588,TRUE,1071,TRUE,588,./PolyHorn experiments/benchmarks/RevTerm/best_config/ComplInterv3.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/ComplInterv3.c.smt2.json,TRUE,13979,TRUE,4493,TRUE,4493,./PolyHorn experiments/benchmarks/RevTerm/best_config/ComplInterv3.c.smt2 experiments/configs-h2/z3/benchmarks/RevTerm/best_config/ComplInterv3.c.smt2.json,TRUE,1743,TRUE,1283,TRUE,1283,./PolyHorn experiments/benchmarks/RevTerm/best_config/ComplInterv3.c.smt2 experiments/configs-h12/z3/benchmarks/RevTerm/best_config/ComplInterv3.c.smt2.json,TRUE,83,z3 experiments/benchmarks/RevTerm/best_config/ComplInterv3.c.smt2
ComplxStruc.c.smt2,TRUE,2631,TRUE,1276,TRUE,1276,./PolyHorn experiments/benchmarks/RevTerm/best_config/ComplxStruc.c.smt2 experiments/configs-base/z3/benchmarks/RevTerm/best_config/ComplxStruc.c.smt2.json,TRUE,440,TRUE,702,TRUE,440,./PolyHorn experiments/benchmarks/RevTerm/best_config/ComplxStruc.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/ComplxStruc.c.smt2.json,TRUE,4857,TRUE,1869,TRUE,1869,./PolyHorn experiments/benchmarks/RevTerm/best_config/ComplxStruc.c.smt2 experiments/configs-h2/z3/benchmarks/RevTerm/best_config/ComplxStruc.c.smt2.json,TRUE,1410,TRUE,942,TRUE,942,./PolyHorn experiments/benchmarks/RevTerm/best_config/ComplxStruc.c.smt2 experiments/configs-h12/z3/benchmarks/RevTerm/best_config/ComplxStruc.c.smt2.json,FALSE,,
ConvLower.c.smt2,TRUE,531,TRUE,3344,TRUE,531,./PolyHorn experiments/benchmarks/RevTerm/best_config/ConvLower.c.smt2 experiments/configs-base/mathsat/benchmarks/RevTerm/best_config/ConvLower.c.smt2.json,TRUE,380,TRUE,16303,TRUE,380,./PolyHorn experiments/benchmarks/RevTerm/best_config/ConvLower.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/ConvLower.c.smt2.json,TRUE,691,TRUE,5408,TRUE,691,./PolyHorn experiments/benchmarks/RevTerm/best_config/ConvLower.c.smt2 experiments/configs-h2/mathsat/benchmarks/RevTerm/best_config/ConvLower.c.smt2.json,TRUE,521,TRUE,17430,TRUE,521,./PolyHorn experiments/benchmarks/RevTerm/best_config/ConvLower.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/ConvLower.c.smt2.json,TRUE,83,z3 experiments/benchmarks/RevTerm/best_config/ConvLower.c.smt2
CookSeeZuleger-TACAS2013-Fig1_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
CookSeeZuleger-TACAS2013-Fig7a_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
CookSeeZuleger-TACAS2013-Fig7b_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
CookSeeZuleger-TACAS2013-Fig8a_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
CookSeeZuleger-TACAS2013-Fig8a-modified_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
CookSeeZuleger-TACAS2013-Fig8b_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
Copenhagen_disj_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
Copenhagen_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
Cousot.c.smt2,TRUE,759,TRUE,405,TRUE,405,./PolyHorn experiments/benchmarks/RevTerm/best_config/Cousot.c.smt2 experiments/configs-base/z3/benchmarks/RevTerm/best_config/Cousot.c.smt2.json,TRUE,332,TRUE,397,TRUE,332,./PolyHorn experiments/benchmarks/RevTerm/best_config/Cousot.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/Cousot.c.smt2.json,TRUE,377,TRUE,494,TRUE,377,./PolyHorn experiments/benchmarks/RevTerm/best_config/Cousot.c.smt2 experiments/configs-h2/mathsat/benchmarks/RevTerm/best_config/Cousot.c.smt2.json,TRUE,315,TRUE,417,TRUE,315,./PolyHorn experiments/benchmarks/RevTerm/best_config/Cousot.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/Cousot.c.smt2.json,TRUE,71,z3 experiments/benchmarks/RevTerm/best_config/Cousot.c.smt2
